year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_value,primary_eligibility,primary_denominator,comparison_sex,comparison_age,comparison_dual,comparison_race,comparison_eligibility,comparison_value,comparison_denominator,analysis_value
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37057,Davidson County,NORTH CAROLINA,Rural,All,13726,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2045
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37059,Davie County,NORTH CAROLINA,Urban,All,13289,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2482
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37061,Duplin County,NORTH CAROLINA,Rural,All,14807,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-964
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37063,Durham County,NORTH CAROLINA,Urban,All,14938,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-833
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37065,Edgecombe County,NORTH CAROLINA,Urban,All,11713,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-4058
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37067,Forsyth County,NORTH CAROLINA,Urban,All,14686,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-1085
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37069,Franklin County,NORTH CAROLINA,Urban,All,13477,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2294
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37071,Gaston County,NORTH CAROLINA,Urban,All,13472,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2299
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37073,Gates County,NORTH CAROLINA,Rural,All,11831,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-3940
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37075,Graham County,NORTH CAROLINA,Rural,All,11517,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-4254
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37077,Granville County,NORTH CAROLINA,Rural,All,12299,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-3472
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37079,Greene County,NORTH CAROLINA,Urban,All,12005,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-3766
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37081,Guilford County,NORTH CAROLINA,Urban,All,13384,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2387
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37083,Halifax County,NORTH CAROLINA,Rural,All,12283,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-3488
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37085,Harnett County,NORTH CAROLINA,Rural,All,16119,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",348
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37087,Haywood County,NORTH CAROLINA,Urban,All,12795,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2976
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37089,Henderson County,NORTH CAROLINA,Urban,All,12546,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-3225
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37091,Hertford County,NORTH CAROLINA,Rural,All,13362,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2409
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37093,Hoke County,NORTH CAROLINA,Urban,All,13696,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2075
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37095,Hyde County,NORTH CAROLINA,Rural,All,10727,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-5044
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37097,Iredell County,NORTH CAROLINA,Rural,All,14077,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-1694
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37099,Jackson County,NORTH CAROLINA,Rural,All,12619,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-3152
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37101,Johnston County,NORTH CAROLINA,Urban,All,13335,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2436
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37103,Jones County,NORTH CAROLINA,Rural,All,13474,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2297
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37105,Lee County,NORTH CAROLINA,Rural,All,13709,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2062
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37107,Lenoir County,NORTH CAROLINA,Rural,All,13530,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2241
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37109,Lincoln County,NORTH CAROLINA,Rural,All,13044,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2727
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37111,McDowell County,NORTH CAROLINA,Rural,All,11954,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-3817
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37113,Macon County,NORTH CAROLINA,Rural,All,10334,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-5437
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37115,Madison County,NORTH CAROLINA,Urban,All,13493,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2278
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37117,Martin County,NORTH CAROLINA,Rural,All,14970,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-801
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37119,Mecklenburg County,NORTH CAROLINA,Urban,All,13712,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2059
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37121,Mitchell County,NORTH CAROLINA,Rural,All,12953,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2818
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37123,Montgomery County,NORTH CAROLINA,Rural,All,13326,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2445
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37125,Moore County,NORTH CAROLINA,Rural,All,12350,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-3421
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37127,Nash County,NORTH CAROLINA,Urban,All,12884,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2887
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37129,New Hanover County,NORTH CAROLINA,Urban,All,13538,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2233
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37131,Northampton County,NORTH CAROLINA,Rural,All,12821,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2950
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37133,Onslow County,NORTH CAROLINA,Urban,All,13301,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2470
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37135,Orange County,NORTH CAROLINA,Urban,All,13418,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2353
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37137,Pamlico County,NORTH CAROLINA,Rural,All,13670,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2101
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37139,Pasquotank County,NORTH CAROLINA,Rural,All,13452,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2319
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37141,Pender County,NORTH CAROLINA,Urban,All,11994,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-3777
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37143,Perquimans County,NORTH CAROLINA,Rural,All,13769,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2002
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37145,Person County,NORTH CAROLINA,Urban,All,13847,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-1924
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37147,Pitt County,NORTH CAROLINA,Urban,All,14521,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-1250
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37149,Polk County,NORTH CAROLINA,Rural,All,13700,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2071
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37151,Randolph County,NORTH CAROLINA,Urban,All,13979,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-1792
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37153,Richmond County,NORTH CAROLINA,Rural,All,13420,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-2351
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,37155,Robeson County,NORTH CAROLINA,Rural,All,14315,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,15771,"undefined",-1456
